ts,attraction_id,wait_minutes,is_open
2026-07-02 15:54,tinkerbell,40,1
2026-07-02 15:54,flounder_coaster,40,1
2026-07-02 15:54,fortress,0,1
2026-07-02 15:54,indiana_jones,0,0
2026-07-02 15:54,jasmine_carpet,15,1
2026-07-02 15:54,journey_center,120,1
2026-07-02 15:54,jumpin_jellyfish,10,1
2026-07-02 15:54,nemo_searider,50,1
2026-07-02 15:54,peter_pan,50,1
2026-07-02 15:54,raging_spirits,70,1
2026-07-02 15:54,rapunzel,0,0
2026-07-02 15:54,scuttle_scooters,15,1
2026-07-02 15:54,sindbad,5,1
2026-07-02 15:54,soaring,120,1
2026-07-02 15:54,magic_lamp,15,1
2026-07-02 15:54,tower_terror,90,1
2026-07-02 15:54,toy_story,100,1
2026-07-02 15:54,turtle_talk,15,1
2026-07-02 19:09,leagues_20k,10,1
2026-07-02 19:09,frozen,0,0
2026-07-02 19:09,aquatopia,25,1
2026-07-02 19:09,ariel_playground,0,1
2026-07-02 19:09,big_city,5,1
2026-07-02 19:09,blowfish_balloon,15,1
2026-07-02 19:09,electric_railway,5,1
2026-07-02 19:09,tinkerbell,30,1
2026-07-02 19:09,flounder_coaster,20,1
2026-07-02 19:09,fortress,0,1
2026-07-02 19:09,indiana_jones,0,0
2026-07-02 19:09,jasmine_carpet,10,1
2026-07-02 19:09,journey_center,70,1
2026-07-02 19:09,jumpin_jellyfish,5,1
2026-07-02 19:09,nemo_searider,30,1
2026-07-02 19:09,peter_pan,40,1
2026-07-02 19:09,raging_spirits,60,1
2026-07-02 19:09,rapunzel,0,0
2026-07-02 19:09,scuttle_scooters,15,1
2026-07-02 19:09,sindbad,5,1
2026-07-02 19:09,soaring,90,1
2026-07-02 19:09,magic_lamp,15,1
2026-07-02 19:09,tower_terror,80,1
2026-07-02 19:09,toy_story,70,1
2026-07-02 19:09,turtle_talk,15,1
2026-07-02 21:20,leagues_20k,0,0
2026-07-02 21:20,frozen,0,0
2026-07-02 21:20,aquatopia,0,0
2026-07-02 21:20,ariel_playground,0,0
2026-07-02 21:20,big_city,0,0
2026-07-02 21:20,blowfish_balloon,0,0
2026-07-02 21:20,electric_railway,0,0
2026-07-02 21:20,tinkerbell,0,0
2026-07-02 21:20,flounder_coaster,0,0
2026-07-02 21:20,fortress,0,0
2026-07-02 21:20,indiana_jones,0,0
2026-07-02 21:20,jasmine_carpet,0,0
2026-07-02 21:20,journey_center,0,0
2026-07-02 21:20,jumpin_jellyfish,0,0
2026-07-02 21:20,nemo_searider,0,0
2026-07-02 21:20,peter_pan,0,0
2026-07-02 21:20,raging_spirits,0,0
2026-07-02 21:20,rapunzel,0,0
2026-07-02 21:20,scuttle_scooters,0,0
2026-07-02 21:20,sindbad,0,0
2026-07-02 21:20,soaring,0,0
2026-07-02 21:20,magic_lamp,0,0
2026-07-02 21:20,tower_terror,0,0
2026-07-02 21:20,toy_story,0,0
2026-07-02 21:20,turtle_talk,0,0
2026-07-03 08:56,leagues_20k,0,0
2026-07-03 08:56,frozen,0,0
2026-07-03 08:56,aquatopia,0,0
2026-07-03 08:56,ariel_playground,0,0
2026-07-03 08:56,big_city,0,0
2026-07-03 08:56,blowfish_balloon,0,0
2026-07-03 08:56,electric_railway,0,0
2026-07-03 08:56,tinkerbell,0,0
2026-07-03 08:56,flounder_coaster,0,0
2026-07-03 08:56,fortress,0,0
2026-07-03 08:56,indiana_jones,0,0
2026-07-03 08:56,jasmine_carpet,0,0
2026-07-03 08:56,journey_center,0,0
2026-07-03 08:56,jumpin_jellyfish,0,0
2026-07-03 08:56,nemo_searider,0,0
2026-07-03 08:56,peter_pan,0,0
2026-07-03 08:56,raging_spirits,0,0
2026-07-03 08:56,rapunzel,0,0
2026-07-03 08:56,scuttle_scooters,0,0
2026-07-03 08:56,sindbad,0,0
2026-07-03 08:56,soaring,0,0
2026-07-03 08:56,magic_lamp,0,0
2026-07-03 08:56,tower_terror,0,0
2026-07-03 08:56,toy_story,0,0
2026-07-03 08:56,turtle_talk,0,0
2026-07-03 11:47,leagues_20k,60,1
2026-07-03 11:47,frozen,160,1
2026-07-03 11:47,aquatopia,50,1
2026-07-03 11:47,ariel_playground,0,1
2026-07-03 11:47,big_city,0,0
2026-07-03 11:47,blowfish_balloon,40,1
2026-07-03 11:47,electric_railway,20,1
2026-07-03 11:47,tinkerbell,60,1
2026-07-03 11:47,flounder_coaster,40,1
2026-07-03 11:47,fortress,0,1
2026-07-03 11:47,indiana_jones,0,0
2026-07-03 11:47,jasmine_carpet,30,1
2026-07-03 11:47,journey_center,160,1
2026-07-03 11:47,jumpin_jellyfish,25,1
2026-07-03 11:47,nemo_searider,50,1
2026-07-03 11:47,peter_pan,100,1
2026-07-03 11:47,raging_spirits,90,1
2026-07-03 11:47,rapunzel,0,0
2026-07-03 11:47,scuttle_scooters,30,1
2026-07-03 11:47,sindbad,15,1
2026-07-03 11:47,soaring,180,1
2026-07-03 11:47,magic_lamp,30,1
2026-07-03 11:47,tower_terror,140,1
2026-07-03 11:47,toy_story,140,1
2026-07-03 11:47,turtle_talk,40,1
2026-07-03 15:30,leagues_20k,60,1
2026-07-03 15:30,frozen,160,1
2026-07-03 15:30,aquatopia,70,1
2026-07-03 15:30,ariel_playground,0,1
2026-07-03 15:30,big_city,5,1
2026-07-03 15:30,blowfish_balloon,40,1
2026-07-03 15:30,electric_railway,20,1
2026-07-03 15:30,tinkerbell,60,1
2026-07-03 15:30,flounder_coaster,40,1
2026-07-03 15:30,fortress,0,1
2026-07-03 15:30,indiana_jones,0,0
2026-07-03 15:30,jasmine_carpet,40,1
2026-07-03 15:30,journey_center,140,1
2026-07-03 15:30,jumpin_jellyfish,40,1
2026-07-03 15:30,nemo_searider,40,1
2026-07-03 15:30,peter_pan,100,1
2026-07-03 15:30,raging_spirits,100,1
2026-07-03 15:30,rapunzel,0,0
2026-07-03 15:30,scuttle_scooters,30,1
2026-07-03 15:30,sindbad,20,1
2026-07-03 15:30,soaring,140,1
2026-07-03 15:30,magic_lamp,15,1
2026-07-03 15:30,tower_terror,100,1
2026-07-03 15:30,toy_story,120,1
2026-07-03 15:30,turtle_talk,50,1
2026-07-03 18:45,leagues_20k,30,1
2026-07-03 18:45,frozen,0,1
2026-07-03 18:45,aquatopia,60,1
2026-07-03 18:45,ariel_playground,0,1
2026-07-03 18:45,big_city,5,1
2026-07-03 18:45,blowfish_balloon,30,1
2026-07-03 18:45,electric_railway,25,1
2026-07-03 18:45,tinkerbell,50,1
2026-07-03 18:45,flounder_coaster,30,1
2026-07-03 18:45,fortress,0,1
2026-07-03 18:45,indiana_jones,0,0
2026-07-03 18:45,jasmine_carpet,30,1
2026-07-03 18:45,journey_center,120,1
2026-07-03 18:45,jumpin_jellyfish,20,1
2026-07-03 18:45,nemo_searider,40,1
2026-07-03 18:45,peter_pan,80,1
2026-07-03 18:45,raging_spirits,90,1
2026-07-03 18:45,rapunzel,0,0
2026-07-03 18:45,scuttle_scooters,25,1
2026-07-03 18:45,sindbad,15,1
2026-07-03 18:45,soaring,0,1
2026-07-03 18:45,magic_lamp,15,1
2026-07-03 18:45,tower_terror,120,1
2026-07-03 18:45,toy_story,120,1
2026-07-03 18:45,turtle_talk,30,1
2026-07-03 20:56,leagues_20k,5,1
2026-07-03 20:56,frozen,0,1
2026-07-03 20:56,aquatopia,0,0
2026-07-03 20:56,ariel_playground,0,1
2026-07-03 20:56,big_city,5,1
2026-07-03 20:56,blowfish_balloon,10,1
2026-07-03 20:56,electric_railway,5,1
2026-07-03 20:56,tinkerbell,0,0
2026-07-03 20:56,flounder_coaster,0,0
2026-07-03 20:56,fortress,0,1
2026-07-03 20:56,indiana_jones,0,0
2026-07-03 20:56,jasmine_carpet,0,0
2026-07-03 20:56,journey_center,0,1
2026-07-03 20:56,jumpin_jellyfish,5,1
2026-07-03 20:56,nemo_searider,15,1
2026-07-03 20:56,peter_pan,0,1
2026-07-03 20:56,raging_spirits,0,1
2026-07-03 20:56,rapunzel,0,0
2026-07-03 20:56,scuttle_scooters,15,1
2026-07-03 20:56,sindbad,5,1
2026-07-03 20:56,soaring,0,1
2026-07-03 20:56,magic_lamp,0,0
2026-07-03 20:56,tower_terror,0,1
2026-07-03 20:56,toy_story,0,1
2026-07-03 20:56,turtle_talk,20,1
2026-07-04 08:57,leagues_20k,0,0
2026-07-04 08:57,frozen,0,0
2026-07-04 08:57,aquatopia,0,0
2026-07-04 08:57,ariel_playground,0,0
2026-07-04 08:57,big_city,0,0
2026-07-04 08:57,blowfish_balloon,0,0
2026-07-04 08:57,electric_railway,0,0
2026-07-04 08:57,tinkerbell,0,0
2026-07-04 08:57,flounder_coaster,0,0
2026-07-04 08:57,fortress,0,0
2026-07-04 08:57,indiana_jones,0,0
2026-07-04 08:57,jasmine_carpet,0,0
2026-07-04 08:57,journey_center,0,0
2026-07-04 08:57,jumpin_jellyfish,0,0
2026-07-04 08:57,nemo_searider,0,0
2026-07-04 08:57,peter_pan,0,0
2026-07-04 08:57,raging_spirits,0,0
2026-07-04 08:57,rapunzel,0,0
2026-07-04 08:57,scuttle_scooters,0,0
2026-07-04 08:57,sindbad,0,0
2026-07-04 08:57,soaring,0,0
2026-07-04 08:57,magic_lamp,0,0
2026-07-04 08:57,tower_terror,0,0
2026-07-04 08:57,toy_story,0,0
2026-07-04 08:57,turtle_talk,0,0
2026-07-04 11:43,leagues_20k,40,1
2026-07-04 11:43,frozen,160,1
2026-07-04 11:43,aquatopia,50,1
2026-07-04 11:43,ariel_playground,0,1
2026-07-04 11:43,big_city,0,0
2026-07-04 11:43,blowfish_balloon,40,1
2026-07-04 11:43,electric_railway,15,1
2026-07-04 11:43,tinkerbell,60,1
2026-07-04 11:43,flounder_coaster,30,1
2026-07-04 11:43,fortress,0,1
2026-07-04 11:43,indiana_jones,0,0
2026-07-04 11:43,jasmine_carpet,25,1
2026-07-04 11:43,journey_center,120,1
2026-07-04 11:43,jumpin_jellyfish,20,1
2026-07-04 11:43,nemo_searider,50,1
2026-07-04 11:43,peter_pan,100,1
2026-07-04 11:43,raging_spirits,70,1
2026-07-04 11:43,rapunzel,0,0
2026-07-04 11:43,scuttle_scooters,20,1
2026-07-04 11:43,sindbad,10,1
2026-07-04 11:43,soaring,140,1
2026-07-04 11:43,magic_lamp,15,1
2026-07-04 11:43,tower_terror,120,1
2026-07-04 11:43,toy_story,140,1
2026-07-04 11:43,turtle_talk,30,1
2026-07-04 15:01,leagues_20k,40,1
2026-07-04 15:01,frozen,140,1
2026-07-04 15:01,aquatopia,60,1
2026-07-04 15:01,ariel_playground,0,1
2026-07-04 15:01,big_city,0,0
2026-07-04 15:01,blowfish_balloon,25,1
2026-07-04 15:01,electric_railway,20,1
2026-07-04 15:01,tinkerbell,50,1
2026-07-04 15:01,flounder_coaster,30,1
2026-07-04 15:01,fortress,0,1
2026-07-04 15:01,indiana_jones,0,0
2026-07-04 15:01,jasmine_carpet,25,1
2026-07-04 15:01,journey_center,140,1
2026-07-04 15:01,jumpin_jellyfish,25,1
2026-07-04 15:01,nemo_searider,70,1
2026-07-04 15:01,peter_pan,70,1
2026-07-04 15:01,raging_spirits,90,1
2026-07-04 15:01,rapunzel,0,0
2026-07-04 15:01,scuttle_scooters,25,1
2026-07-04 15:01,sindbad,15,1
2026-07-04 15:01,soaring,160,1
2026-07-04 15:01,magic_lamp,15,1
2026-07-04 15:01,tower_terror,120,1
2026-07-04 15:01,toy_story,140,1
2026-07-04 15:01,turtle_talk,20,1
2026-07-04 17:50,leagues_20k,30,1
2026-07-04 17:50,frozen,160,1
2026-07-04 17:50,aquatopia,80,1
2026-07-04 17:50,ariel_playground,0,1
2026-07-04 17:50,big_city,0,0
2026-07-04 17:50,blowfish_balloon,25,1
2026-07-04 17:50,electric_railway,20,1
2026-07-04 17:50,tinkerbell,60,1
2026-07-04 17:50,flounder_coaster,30,1
2026-07-04 17:50,fortress,0,1
2026-07-04 17:50,indiana_jones,0,0
2026-07-04 17:50,jasmine_carpet,30,1
2026-07-04 17:50,journey_center,120,1
2026-07-04 17:50,jumpin_jellyfish,15,1
2026-07-04 17:50,nemo_searider,40,1
2026-07-04 17:50,peter_pan,80,1
2026-07-04 17:50,raging_spirits,90,1
2026-07-04 17:50,rapunzel,0,0
2026-07-04 17:50,scuttle_scooters,25,1
2026-07-04 17:50,sindbad,5,1
2026-07-04 17:50,soaring,140,1
2026-07-04 17:50,magic_lamp,15,1
2026-07-04 17:50,tower_terror,120,1
2026-07-04 17:50,toy_story,140,1
2026-07-04 17:50,turtle_talk,30,1
2026-07-04 19:53,leagues_20k,10,1
2026-07-04 19:53,frozen,70,1
2026-07-04 19:53,aquatopia,50,1
2026-07-04 19:53,ariel_playground,0,1
2026-07-04 19:53,big_city,0,0
2026-07-04 19:53,blowfish_balloon,15,1
2026-07-04 19:53,electric_railway,5,1
2026-07-04 19:53,tinkerbell,30,1
2026-07-04 19:53,flounder_coaster,25,1
2026-07-04 19:53,fortress,0,1
2026-07-04 19:53,indiana_jones,0,0
2026-07-04 19:53,jasmine_carpet,20,1
2026-07-04 19:53,journey_center,80,1
2026-07-04 19:53,jumpin_jellyfish,15,1
2026-07-04 19:53,nemo_searider,15,1
2026-07-04 19:53,peter_pan,40,1
2026-07-04 19:53,raging_spirits,50,1
2026-07-04 19:53,rapunzel,0,0
2026-07-04 19:53,scuttle_scooters,10,1
2026-07-04 19:53,sindbad,5,1
2026-07-04 19:53,soaring,80,1
2026-07-04 19:53,magic_lamp,15,1
2026-07-04 19:53,tower_terror,80,1
2026-07-04 19:53,toy_story,80,1
2026-07-04 19:53,turtle_talk,15,1
2026-07-04 21:06,leagues_20k,0,0
2026-07-04 21:06,frozen,0,1
2026-07-04 21:06,aquatopia,0,0
2026-07-04 21:06,ariel_playground,0,1
2026-07-04 21:06,big_city,5,1
2026-07-04 21:06,blowfish_balloon,5,1
2026-07-04 21:06,electric_railway,5,1
2026-07-04 21:06,tinkerbell,0,0
2026-07-04 21:06,flounder_coaster,0,0
2026-07-04 21:06,fortress,0,1
2026-07-04 21:06,indiana_jones,0,0
2026-07-04 21:06,jasmine_carpet,0,0
2026-07-04 21:06,journey_center,0,1
2026-07-04 21:06,jumpin_jellyfish,5,1
2026-07-04 21:06,nemo_searider,15,1
2026-07-04 21:06,peter_pan,15,1
2026-07-04 21:06,raging_spirits,0,1
2026-07-04 21:06,rapunzel,0,0
2026-07-04 21:06,scuttle_scooters,0,0
2026-07-04 21:06,sindbad,5,1
2026-07-04 21:06,soaring,0,1
2026-07-04 21:06,magic_lamp,0,0
2026-07-04 21:06,tower_terror,0,1
2026-07-04 21:06,toy_story,0,1
2026-07-04 21:06,turtle_talk,15,1
2026-07-04 22:57,leagues_20k,0,0
2026-07-04 22:57,frozen,0,0
2026-07-04 22:57,aquatopia,0,0
2026-07-04 22:57,ariel_playground,0,0
2026-07-04 22:57,big_city,0,0
2026-07-04 22:57,blowfish_balloon,0,0
2026-07-04 22:57,electric_railway,0,0
2026-07-04 22:57,tinkerbell,0,0
2026-07-04 22:57,flounder_coaster,0,0
2026-07-04 22:57,fortress,0,0
2026-07-04 22:57,indiana_jones,0,0
2026-07-04 22:57,jasmine_carpet,0,0
2026-07-04 22:57,journey_center,0,0
2026-07-04 22:57,jumpin_jellyfish,0,0
2026-07-04 22:57,nemo_searider,0,0
2026-07-04 22:57,peter_pan,0,0
2026-07-04 22:57,raging_spirits,0,0
2026-07-04 22:57,rapunzel,0,0
2026-07-04 22:57,scuttle_scooters,0,0
2026-07-04 22:57,sindbad,0,0
2026-07-04 22:57,soaring,0,0
2026-07-04 22:57,magic_lamp,0,0
2026-07-04 22:57,tower_terror,0,0
2026-07-04 22:57,toy_story,0,0
2026-07-04 22:57,turtle_talk,0,0
2026-07-05 08:54,leagues_20k,0,0
2026-07-05 08:54,frozen,0,0
2026-07-05 08:54,aquatopia,0,0
2026-07-05 08:54,ariel_playground,0,0
2026-07-05 08:54,big_city,0,0
2026-07-05 08:54,blowfish_balloon,0,0
2026-07-05 08:54,electric_railway,0,0
2026-07-05 08:54,tinkerbell,0,0
2026-07-05 08:54,flounder_coaster,0,0
2026-07-05 08:54,fortress,0,0
2026-07-05 08:54,indiana_jones,0,0
2026-07-05 08:54,jasmine_carpet,0,0
2026-07-05 08:54,journey_center,0,0
2026-07-05 08:54,jumpin_jellyfish,0,0
2026-07-05 08:54,nemo_searider,0,0
2026-07-05 08:54,peter_pan,0,0
2026-07-05 08:54,raging_spirits,0,0
2026-07-05 08:54,rapunzel,0,0
2026-07-05 08:54,scuttle_scooters,0,0
2026-07-05 08:54,sindbad,0,0
2026-07-05 08:54,soaring,0,0
2026-07-05 08:54,magic_lamp,0,0
2026-07-05 08:54,tower_terror,0,0
2026-07-05 08:54,toy_story,0,0
2026-07-05 08:54,turtle_talk,0,0
2026-07-05 11:54,leagues_20k,20,1
2026-07-05 11:54,frozen,0,0
2026-07-05 11:54,aquatopia,30,1
2026-07-05 11:54,ariel_playground,0,1
2026-07-05 11:54,big_city,0,0
2026-07-05 11:54,blowfish_balloon,15,1
2026-07-05 11:54,electric_railway,10,1
2026-07-05 11:54,tinkerbell,40,1
2026-07-05 11:54,flounder_coaster,15,1
2026-07-05 11:54,fortress,0,1
2026-07-05 11:54,indiana_jones,0,0
2026-07-05 11:54,jasmine_carpet,15,1
2026-07-05 11:54,journey_center,90,1
2026-07-05 11:54,jumpin_jellyfish,10,1
2026-07-05 11:54,nemo_searider,30,1
2026-07-05 11:54,peter_pan,60,1
2026-07-05 11:54,raging_spirits,70,1
2026-07-05 11:54,rapunzel,0,0
2026-07-05 11:54,scuttle_scooters,15,1
2026-07-05 11:54,sindbad,5,1
2026-07-05 11:54,soaring,100,1
2026-07-05 11:54,magic_lamp,15,1
2026-07-05 11:54,tower_terror,70,1
2026-07-05 11:54,toy_story,120,1
2026-07-05 11:54,turtle_talk,15,1
2026-07-05 15:39,leagues_20k,25,1
2026-07-05 15:39,frozen,100,1
2026-07-05 15:39,aquatopia,40,1
2026-07-05 15:39,ariel_playground,0,1
2026-07-05 15:39,big_city,5,1
2026-07-05 15:39,blowfish_balloon,20,1
2026-07-05 15:39,electric_railway,15,1
2026-07-05 15:39,tinkerbell,40,1
2026-07-05 15:39,flounder_coaster,20,1
2026-07-05 15:39,fortress,0,1
2026-07-05 15:39,indiana_jones,0,0
2026-07-05 15:39,jasmine_carpet,20,1
2026-07-05 15:39,journey_center,80,1
2026-07-05 15:39,jumpin_jellyfish,15,1
2026-07-05 15:39,nemo_searider,40,1
2026-07-05 15:39,peter_pan,40,1
2026-07-05 15:39,raging_spirits,70,1
2026-07-05 15:39,rapunzel,0,0
2026-07-05 15:39,scuttle_scooters,15,1
2026-07-05 15:39,sindbad,5,1
2026-07-05 15:39,soaring,100,1
2026-07-05 15:39,magic_lamp,15,1
2026-07-05 15:39,tower_terror,60,1
2026-07-05 15:39,toy_story,100,1
2026-07-05 15:39,turtle_talk,15,1
2026-07-05 18:31,leagues_20k,5,1
2026-07-05 18:31,frozen,90,1
2026-07-05 18:31,aquatopia,25,1
2026-07-05 18:31,ariel_playground,0,1
2026-07-05 18:31,big_city,0,0
2026-07-05 18:31,blowfish_balloon,10,1
2026-07-05 18:31,electric_railway,10,1
2026-07-05 18:31,tinkerbell,30,1
2026-07-05 18:31,flounder_coaster,15,1
2026-07-05 18:31,fortress,0,1
2026-07-05 18:31,indiana_jones,0,0
2026-07-05 18:31,jasmine_carpet,20,1
2026-07-05 18:31,journey_center,70,1
2026-07-05 18:31,jumpin_jellyfish,5,1
2026-07-05 18:31,nemo_searider,15,1
2026-07-05 18:31,peter_pan,25,1
2026-07-05 18:31,raging_spirits,60,1
2026-07-05 18:31,rapunzel,0,0
2026-07-05 18:31,scuttle_scooters,10,1
2026-07-05 18:31,sindbad,5,1
2026-07-05 18:31,soaring,120,1
2026-07-05 18:31,magic_lamp,15,1
2026-07-05 18:31,tower_terror,50,1
